Instruction,pfIssued,pfInCache,overallMisses,overallHits,overallAccesses,unusedPrefetches
205036234.000000,115.000000,1.000000,363720.000000,511.000000,72455432.000000,0.000000
206000013.000000,17550.000000,50350.000000,279519.000000,40763.000000,72775714.000000,13.000000
207004869.000000,47025.000000,109339.000000,266090.000000,137867.000000,73179671.000000,166.000000
208000002.000000,1784.000000,3063.000000,181112.000000,182740.000000,73543523.000000,1549.000000
209000585.000000,2117.000000,3414.000000,186871.000000,182734.000000,73913128.000000,1888.000000
210000493.000000,9344.000000,4825.000000,206033.000000,165607.000000,74284768.000000,1348.000000
211001100.000000,2615.000000,3815.000000,192255.000000,182728.000000,74659751.000000,2361.000000
212003126.000000,9546.000000,4982.000000,214168.000000,165793.000000,75039712.000000,1987.000000
213000747.000000,3120.000000,4019.000000,207499.000000,179712.000000,75426923.000000,2747.000000
214000842.000000,3137.000000,3818.000000,211792.000000,169447.000000,75808162.000000,2832.000000
215000256.000000,10056.000000,5167.000000,235460.000000,155221.000000,76198843.000000,2433.000000
216003693.000000,3694.000000,4170.000000,236225.000000,167989.000000,76603057.000000,3265.000000
217000465.000000,3965.000000,4441.000000,229777.000000,171599.000000,77004433.000000,3522.000000
218001363.000000,10129.000000,5203.000000,239099.000000,159944.000000,77403476.000000,2953.000000
219000196.000000,4520.000000,4637.000000,229250.000000,174702.000000,77807428.000000,4066.000000
220001689.000000,8711.000000,5454.000000,243113.000000,166727.000000,78217268.000000,4267.000000
221000645.000000,7668.000000,5734.000000,245697.000000,167702.000000,78630667.000000,4805.000000
222000024.000000,5358.000000,5032.000000,244711.000000,169699.000000,79045077.000000,4900.000000
223000006.000000,11275.000000,6140.000000,246536.000000,164269.000000,79455882.000000,4609.000000
224000157.000000,6494.000000,5665.000000,246511.000000,175034.000000,79877427.000000,6012.000000
225002537.000000,7442.000000,6452.000000,251327.000000,177305.000000,80306059.000000,6926.000000
226006098.000000,11123.000000,5976.000000,247245.000000,169055.000000,80722359.000000,4930.000000
227000532.000000,7012.000000,5631.000000,250658.000000,174249.000000,81147266.000000,6472.000000
228000394.000000,7921.000000,6425.000000,259524.000000,175832.000000,81582622.000000,7434.000000
229000115.000000,11208.000000,6206.000000,253160.000000,166306.000000,82002088.000000,5149.000000
230001566.000000,7422.000000,5851.000000,267785.000000,169157.000000,82439030.000000,6985.000000
231000675.000000,6699.000000,5154.000000,261906.000000,169516.000000,82870452.000000,6215.000000
232001520.000000,11055.000000,6095.000000,252830.000000,165597.000000,83288879.000000,4984.000000
233000187.000000,6836.000000,5720.000000,260955.000000,171344.000000,83721178.000000,6369.000000
234004586.000000,7269.000000,5768.000000,264431.000000,169907.000000,84155516.000000,6751.000000
235000065.000000,11114.000000,5934.000000,256334.000000,165419.000000,84577269.000000,5163.000000
236000290.000000,6649.000000,5377.000000,263558.000000,170532.000000,85011359.000000,6184.000000
237000002.000000,7014.000000,5929.000000,261939.000000,170389.000000,85443687.000000,6506.000000
238000372.000000,11191.000000,6157.000000,252852.000000,168473.000000,85865012.000000,5501.000000
239000026.000000,8430.000000,6500.000000,259237.000000,173862.000000,86298111.000000,7926.000000
240000183.000000,8866.000000,6048.000000,258043.000000,171125.000000,86727279.000000,6616.000000
241000977.000000,10047.000000,6069.000000,258966.000000,165298.000000,87151543.000000,6193.000000
242000013.000000,8270.000000,6714.000000,266193.000000,169847.000000,87587583.000000,7736.000000
243000046.000000,10918.000000,6436.000000,255477.000000,169274.000000,88012334.000000,6274.000000
244002649.000000,9043.000000,6456.000000,261729.000000,175251.000000,88449314.000000,7959.000000
245000405.000000,8505.000000,6412.000000,260627.000000,174923.000000,88884864.000000,7997.000000
246004130.000000,11477.000000,6399.000000,251010.000000,174723.000000,89310597.000000,6416.000000
247000548.000000,9586.000000,7311.000000,267634.000000,173439.000000,89751670.000000,9060.000000
248001701.000000,9744.000000,7168.000000,267971.000000,176460.000000,90196101.000000,9229.000000
249000083.000000,11836.000000,6560.000000,262987.000000,172817.000000,90631905.000000,7141.000000
250000032.000000,9184.000000,6817.000000,269835.000000,174588.000000,91076328.000000,8671.000000
251000967.000000,8787.000000,6026.000000,280674.000000,170309.000000,91527311.000000,8334.000000
252000119.000000,11503.000000,5970.000000,263907.000000,172650.000000,91963868.000000,6859.000000
253000070.000000,9466.000000,6342.000000,275844.000000,172830.000000,92412542.000000,8970.000000
254002951.000000,9840.000000,6705.000000,273697.000000,175865.000000,92862104.000000,9346.000000
255001822.000000,11633.000000,6662.000000,257940.000000,176807.000000,93296851.000000,7303.000000
256002064.000000,9336.000000,6697.000000,270913.000000,174862.000000,93742626.000000,8848.000000
257000039.000000,10367.000000,6714.000000,277217.000000,174505.000000,94194348.000000,9850.000000
258000595.000000,11959.000000,6186.000000,259751.000000,179560.000000,94633659.000000,8064.000000
259002674.000000,11077.000000,7143.000000,278722.000000,176467.000000,95088848.000000,10544.000000
260005890.000000,11371.000000,7670.000000,282233.000000,177428.000000,95548509.000000,10909.000000
261028562.000000,11290.000000,6391.000000,260924.000000,187672.000000,95997105.000000,7978.000000
262004035.000000,10779.000000,6915.000000,273277.000000,169844.000000,96440226.000000,9864.000000
