Instruction,pfIssued,pfInCache,overallMisses,overallHits,overallAccesses,unusedPrefetches
306000031.000000,51451.000000,12711.000000,291043.000000,174949.000000,116639870.000000,47394.000000
307000005.000000,51373.000000,12551.000000,288884.000000,178593.000000,117107347.000000,47543.000000
308000019.000000,54488.000000,14311.000000,278814.000000,181715.000000,117567876.000000,46614.000000
309003963.000000,53207.000000,17346.000000,285165.000000,182649.000000,118035690.000000,48726.000000
310000051.000000,50316.000000,16713.000000,294809.000000,174386.000000,118504885.000000,46692.000000
311000014.000000,49786.000000,16455.000000,299270.000000,173756.000000,118977911.000000,46318.000000
312000028.000000,54488.000000,15237.000000,277865.000000,179520.000000,119435296.000000,45764.000000
313001131.000000,49785.000000,16076.000000,300026.000000,173310.000000,119908632.000000,45875.000000
314000006.000000,52198.000000,17653.000000,291732.000000,172976.000000,120373340.000000,47104.000000
315002485.000000,55695.000000,17824.000000,273251.000000,182459.000000,120829050.000000,46162.000000
316000002.000000,50064.000000,18668.000000,292057.000000,178139.000000,121299246.000000,46337.000000
317002173.000000,50245.000000,19773.000000,293541.000000,176870.000000,121769657.000000,46361.000000
318000010.000000,55586.000000,18357.000000,269077.000000,185228.000000,122223962.000000,46874.000000
319000006.000000,49832.000000,19580.000000,293839.000000,179314.000000,122697115.000000,46244.000000
320000003.000000,49988.000000,21500.000000,290413.000000,180742.000000,123168270.000000,46787.000000
321002229.000000,54664.000000,17668.000000,277761.000000,184519.000000,123630550.000000,46161.000000
322000684.000000,50081.000000,17426.000000,292816.000000,173529.000000,124096895.000000,46041.000000
323003598.000000,50548.000000,20012.000000,296209.000000,175955.000000,124569059.000000,46878.000000
324000003.000000,53334.000000,17198.000000,278623.000000,179667.000000,125027349.000000,45793.000000
325000013.000000,51925.000000,17651.000000,290386.000000,175806.000000,125493541.000000,47021.000000
326003839.000000,49355.000000,19315.000000,296146.000000,173014.000000,125962701.000000,45677.000000
327000029.000000,50483.000000,18364.000000,294288.000000,174649.000000,126431638.000000,45842.000000
328000638.000000,55350.000000,16286.000000,281947.000000,182900.000000,126896485.000000,47820.000000
329000041.000000,49445.000000,20553.000000,299255.000000,174659.000000,127370399.000000,45804.000000
330000846.000000,48890.000000,19866.000000,302903.000000,175561.000000,127848863.000000,45295.000000
